category,service_name,description,unit,price,regulation_reference,source_page
Pakan,),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,37
Pakan,Kadar Calsium ( Ca ),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,37
Pakan,Fosfor ( P ) total,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,37
Pakan,Total aflatoksin,,per sampel,1500000,Pergub Jateng No. 35 Tahun 2024,37
Pakan,Kadar pasir/ silika,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,37
6 Mikotoksin,Aflatoksin,,per sampel,1500000,Pergub Jateng No. 35 Tahun 2024,37
6 Mikotoksin,Okratoksin,,per sampel,1500000,Pergub Jateng No. 35 Tahun 2024,37
6 Mikotoksin,Butir pecah,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,37
6 Mikotoksin,Warna lain,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,37
6 Mikotoksin,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,37
6 Mikotoksin,Kepadatan,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Segar,Keseragaman jahe,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Segar,Rimpang bertunas,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Segar,Kenampakan irisan melintang,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Segar,Bentuk rimpang,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Segar,Serangga hidup,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Segar,Ukuran berat,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Segar,Rimpang yang terkelupas kulitnya,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Segar,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Segar,Kadar serat,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Segar,Kadar minyak atsiri,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Kering Untuk Makanan,Bau dan rasa,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Kering Untuk Makanan,Kadar air (metoda Dean Stark),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Kering Untuk Makanan,Kadar minyak atsiri,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Kering Untuk Makanan,Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,37
Jahe Kering Untuk Makanan,Berjamur dan berserangga,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,38
Jahe Kering Untuk Makanan,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,38
Jahe Kering Untuk Makanan,kadar serat kasar,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,38
Jahe Kering Untuk Makanan,Kadar non volatile ether extract,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Organoleptik,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Makroskopis,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Mikroskopis,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Serangga hidup dan hama lain,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Kadar abu yang tidak larut dalam asam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Kadar ekstrak yang larut dalam air,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Kadar ekstrak yang larut dalam etanol,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Kadar minyak atsiri,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Kadar Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Kadar Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Kadar Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Kadar aflatoksin,,per sampel,1500000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,(kualitatif),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Angka kapang dan khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Mikroba patogen,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Telur nematoda,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,38
Simplisia Jahe,Pola KLT,,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,38
Kapulaga,Kadar air (metoda Dean Stark),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,38
Kapulaga,Serangga hidup,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,38
Kapulaga,Kadar minyak atsiri,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,38
Kapulaga,Kadar biji bersih,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,38
Kapulaga,Kadar kapang,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,38
Kapulaga,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,38
Kapulaga,Buah masak,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,38
Sabun Cuci,Alkalinitas bebas (dihitung sebagai,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,38
Naoh),Minyak tak tersabun,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,38
Naoh),Minyak pelikan,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,38
Naoh),Jumlah asam lemak,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,38
"Deterjen Cuci Cair,","Keadaan : bentuk, bau, warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,38
"Deterjen Cuci Cair,",pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,38
"Deterjen Cuci Cair,",Bahan aktif,,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,38
"Deterjen Cuci Cair,",Bobot jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,38
"Deterjen Cuci Cair,",Bahan aktif survaktan,,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,38
"Deterjen Cuci Cair,",ETN,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,38
"Deterjen Cuci Cair,",Viscositas,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,38
"Deterjen Cuci Cair,",* Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,38
Sabun Mandi,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi,Jumlah asam lemak,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi,* Dihitung sebagai NaOH,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi,* Dihitung sebagai KOH,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi,Asam lemak bebas,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi,Lemak netral,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi,Minyak mineral,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi Cair,"Keadaan : bentuk, bau, warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi Cair,pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi Cair,Alkali bebas (dihitung sebagai NaOH),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi Cair,Bahan aktif,,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi Cair,Bahan yang larut dalam etanol,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi Cair,Bahan yang larut dalam petrolium eter,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi Cair,Bobot jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,39
Sabun Mandi Cair,* Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,39
"Cuci,",pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,39
"Cuci,",Kadar zat cair,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,39
"Cuci,",Zat pemucat,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,39
"Cuci,",Bagian tak larut dalam air,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,39
"Cuci,",Zat pelunak air,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,39
"Pembersih Lantai Berdisinfektan,",pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,39
"Pembersih Lantai Berdisinfektan,",Koefisien fenol,,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,39
"Pembersih Lantai Berdisinfektan,",: 100,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,39
"Pembersih Lantai Berdisinfektan,",: 100,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,39
"Pembersih Lantai Berdisinfektan,",Daya membersihkan,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,39
Kayu Lapis,"Mutu penampilan : Panjang, Lebar,",,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,39
"Tebal, Kesikuan",Keteguhan rekat,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,39
"Tebal, Kesikuan",Kadar air (metoda oven),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,39
"Karet Konvensional,",Visual (organoleptik),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,39
Salak,Kesamaan sifat varietes,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,39
Salak,Tingkat ketuaan,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,39
Salak,Kekerasan,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,39
Salak,Kerusakan kulit buah,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,39
Salak,Ukuran,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,39
Salak,Kotoran,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,39
Salak,Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,39
Salak,Kadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,39
Salak,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,40
Salak,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,40
Salak,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,40
Kentang Segar,Keseragaman warna dan bentuk,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Kentang Segar,Keseragaman ukuran,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,40
Kentang Segar,Kerataan permukaan kentang,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Kentang Segar,Kadar kotoran,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Kentang Segar,Kentang cacat,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Kentang Segar,Ketuaan kentang,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Mete Gelondong,Kadar air (destilasi),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,40
Mete Gelondong,Kadar kotoran,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Mete Gelondong,Gelondong cacat,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Mete Gelondong,Kadar gelondong per 500 gram,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Mete Gelondong,Kandungan isi,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,40
Mete Kupas,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,40
Mete Kupas,Kadar benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Mete Kupas,Warna biji,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,40
Mete Kupas,Serangga hidup/mati,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,40
Mete Kupas,kadar biji bertesta,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Mete Kupas,Kadar biji berlubang,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Mete Kupas,Kadar biji berjamur kering/basah,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Mete Kupas,kotoran,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Panili,Kadar vanilin,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,40
Panili,Kadar air (metoda Dean Stark),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,40
Panili,Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,40
Panili,Bau,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,40
Panili,Warna,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,40
Panili,Keadaan polong,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,40
Panili,benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Panili,Kapang,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Panili,Bentuk,,per sampel,25000,Pergub Jateng No. 35 Tahun 2024,40
Panili,Ukuran polong utuh,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Panili,Ukuran potongan polong,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Panili,terpotong,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Pala,Jumlah biji,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Pala,Biji pecah dan rapuh,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Pala,Biji keriput,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Pala,Biji berlubang,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
Pala,Keseragaman biji,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,40
Pala,Kontaminasi jamur,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
"Garam Konsumsi Beriodium,","Keadaan : warna, bau, rasa",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,40
"Garam Konsumsi Beriodium,",kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,40
"Garam Konsumsi Beriodium,",Jumlah klorida,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,40
"Garam Konsumsi Beriodium,",(KlO3 ),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,41
"Garam Konsumsi Beriodium,",Timbal (Pb),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,41
"Garam Konsumsi Beriodium,",Raksa (Hg),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,41
"Garam Konsumsi Beriodium,",Tembaga (Cu),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,41
"Garam Konsumsi Beriodium,",Arsen (As),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,41
1. Uji Fisis,Tebal rata-rata,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,41
1. Uji Fisis,Kekuatan tarik,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,41
1. Uji Fisis,Kekuatan jahit,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,41
1. Uji Fisis,Kemuluran,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,41
1. Uji Fisis,Kekuatan bengkuk,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,41
1. Uji Fisis,Penyerapan air,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,41
1. Uji Fisis,Ketahanan letup,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,41
1. Uji Fisis,Suhu pengerutan media air,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,41
1. Uji Fisis,Media gliserin + air,,per sampel,50000,Pergub Jateng No. 35 Tahun 2024,41
2. Uji Kimiawi,Kadar air (metoda Dean Stark),,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,41
2. Uji Kimiawi,Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,41
2. Uji Kimiawi,Kadar krom oksida,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,41
2. Uji Kimiawi,Kadar minyak lemak,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,41
2. Uji Kimiawi,e pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,41
2. Uji Kimiawi,Kadar nitrogen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,41
2. Uji Kimiawi,Derajad penyamakan,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,41
Karet Dan Plastik,Ketahanan plastik terhadap asam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,41
Karet Dan Plastik,Ketahanan plastik terhadap basa,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,41
Karet Dan Plastik,pengembangan terhadap toluen,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,41
Karet Dan Plastik,Pengembangan terhadap bensol,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Bobot jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Indeks bias,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Kadar eugenol,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Kelarutan dalam etanol 70 %,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Beta caryofilen,,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Essensial Oil,,per sampel,1000000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Citronelol (GCMS),,per sampel,500000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Geraniol (GCMS),,per sampel,500000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Patchouli(GCMS),,per sampel,500000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Miristisin (GCMS),,per sampel,500000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Viscositas,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Fenol,,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Cinamaldehid (GCMS),,per sampel,500000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Lemak (kualitatif),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Minyak mineral (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Alkohol tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Bau,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,41
A. Minyak Daun Cengkeh,Putaran optik,,per sampel,35000,Pergub Jateng No. 35 Tahun 2024,41
B. Minyak Nilam,Warna,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Bobot jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,indeks bias,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Kelarutan dam etanol 90 %,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Bilangan asam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Bilangan ester,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Lemak (kualitatif),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Minyak kruing (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Alkohol tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Minyak pelikan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Bau,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Putaran optik,,per sampel,35000,Pergub Jateng No. 35 Tahun 2024,42
B. Minyak Nilam,Patchouly alkohol,,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Warna,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Bau,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Putaran Optik,,per sampel,35000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Titik nyala,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Bobot jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Indeks bias,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Total geraniol,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Total sitronellal,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Kelarutan dalam etanol 80 %,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Lemak (kualitatif),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Minyak terpentin (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Alkohol tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
C. Minyak Sereh,Minyak pelikan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Warna,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Bau,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Bobot Jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Indeks bias,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Putaran optik,,per sampel,35000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Sisa penyulingan uap,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Bilangan ester,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Kelarutan dalam etanol 95 %,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Minyak lemak (kualitatif),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Alkohol tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
D. Minyak Kenanga,Minyak pelikan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
E. Minyak Kayu Putih,Warna,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,42
E. Minyak Kayu Putih,Bau,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,42
E. Minyak Kayu Putih,Berat jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,42
E. Minyak Kayu Putih,Putaran optik,,per sampel,35000,Pergub Jateng No. 35 Tahun 2024,42
E. Minyak Kayu Putih,Indeks bias,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,42
E. Minyak Kayu Putih,Kadar sineol,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,42
E. Minyak Kayu Putih,Kelarutan dalam etanol 90 %,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,42
E. Minyak Kayu Putih,Lemak (kualitatif),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,42
E. Minyak Kayu Putih,Alkohol tambahan,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,42
F. Minyak Pala,Bobot jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,43
F. Minyak Pala,Indeks bias,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,43
F. Minyak Pala,Putaran optik,,per sampel,35000,Pergub Jateng No. 35 Tahun 2024,43
F. Minyak Pala,Kelarutan dalam etanol 90 %,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,43
F. Minyak Pala,Sisa penguapan,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,43
F. Minyak Pala,Lemak (kualitatif),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,43
F. Minyak Pala,Alkohol tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,43
F. Minyak Pala,Minyak pelikan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,43
F. Minyak Pala,Minyak terpentin (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,43
G. Minyak Fuli,Bau,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,43
G. Minyak Fuli,Bobot jenis,,per sampel,40000,Pergub Jateng No. 35 Tahun 2024,43
G. Minyak Fuli,Indeks bias,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,43
G. Minyak Fuli,Putaran optik,,per sampel,35000,Pergub Jateng No. 35 Tahun 2024,43
G. Minyak Fuli,kelarutan dalam etanol 90 %,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,43
G. Minyak Fuli,Benda asing (metoda GLC/IR),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,43
G. Minyak Fuli,Minyak Lemak (kualitatif),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,43
G. Minyak Fuli,Minyak terpentin,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,43
G. Minyak Fuli,Minyak pelikan,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,43
G. Minyak Fuli,Alkohol tambahan,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,43
